"timestamp","host_id","property_name","new_value"
154800,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.53;Fossil Hard coal:0.48;Fossil Oil:0.08;Hydro Pumped Storage:2.56;Hydro Run-of-river and pondage:7.17;Hydro Water Reservoir:5.20;Nuclear:60.55;Solar:0.00;Waste:0.43;Wind Offshore:1.52;Wind Onshore:14.16;Energy storage:0.00"
155700,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.72;Fossil Hard coal:0.48;Fossil Oil:0.08;Hydro Pumped Storage:1.78;Hydro Run-of-river and pondage:7.20;Hydro Water Reservoir:5.21;Nuclear:61.20;Solar:0.00;Waste:0.43;Wind Offshore:1.52;Wind Onshore:14.04;Energy storage:0.00"
156600,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.93;Fossil Hard coal:0.49;Fossil Oil:0.09;Hydro Pumped Storage:1.48;Hydro Run-of-river and pondage:7.01;Hydro Water Reservoir:4.86;Nuclear:61.79;Solar:0.00;Waste:0.43;Wind Offshore:1.58;Wind Onshore:14.02;Energy storage:0.00"
157500,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.88;Fossil Hard coal:0.49;Fossil Oil:0.09;Hydro Pumped Storage:1.10;Hydro Run-of-river and pondage:6.99;Hydro Water Reservoir:4.66;Nuclear:62.50;Solar:0.00;Waste:0.43;Wind Offshore:1.65;Wind Onshore:13.90;Energy storage:0.00"
158400,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:7.97;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:0.88;Hydro Run-of-river and pondage:6.75;Hydro Water Reservoir:4.62;Nuclear:62.98;Solar:0.00;Waste:0.44;Wind Offshore:1.64;Wind Onshore:13.87;Energy storage:0.00"
159300,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:7.87;Fossil Hard coal:0.45;Fossil Oil:0.09;Hydro Pumped Storage:0.83;Hydro Run-of-river and pondage:6.66;Hydro Water Reservoir:4.43;Nuclear:63.47;Solar:0.00;Waste:0.44;Wind Offshore:1.57;Wind Onshore:13.90;Energy storage:0.00"
160200,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:7.80;Fossil Hard coal:0.45;Fossil Oil:0.09;Hydro Pumped Storage:0.80;Hydro Run-of-river and pondage:6.62;Hydro Water Reservoir:4.26;Nuclear:63.70;Solar:0.00;Waste:0.44;Wind Offshore:1.55;Wind Onshore:13.99;Energy storage:0.00"
161100,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.72;Fossil Hard coal:0.45;Fossil Oil:0.09;Hydro Pumped Storage:0.66;Hydro Run-of-river and pondage:6.55;Hydro Water Reservoir:4.20;Nuclear:63.93;Solar:0.00;Waste:0.44;Wind Offshore:1.57;Wind Onshore:14.08;Energy storage:0.00"
162000,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.94;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:0.63;Hydro Run-of-river and pondage:6.45;Hydro Water Reservoir:4.12;Nuclear:64.22;Solar:0.00;Waste:0.44;Wind Offshore:1.54;Wind Onshore:13.77;Energy storage:0.01"
162900,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.91;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.42;Hydro Run-of-river and pondage:6.46;Hydro Water Reservoir:4.02;Nuclear:64.73;Solar:0.00;Waste:0.45;Wind Offshore:1.54;Wind Onshore:13.55;Energy storage:0.00"
163800,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:7.96;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.28;Hydro Run-of-river and pondage:6.41;Hydro Water Reservoir:4.06;Nuclear:65.16;Solar:0.00;Waste:0.45;Wind Offshore:1.54;Wind Onshore:13.22;Energy storage:0.00"
164700,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:7.82;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.29;Hydro Run-of-river and pondage:6.40;Hydro Water Reservoir:4.03;Nuclear:65.53;Solar:0.00;Waste:0.45;Wind Offshore:1.52;Wind Onshore:13.05;Energy storage:0.00"
165600,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:7.73;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.29;Hydro Run-of-river and pondage:6.25;Hydro Water Reservoir:4.02;Nuclear:65.81;Solar:0.00;Waste:0.45;Wind Offshore:1.48;Wind Onshore:13.00;Energy storage:0.03"
166500,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:7.75;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.29;Hydro Run-of-river and pondage:6.22;Hydro Water Reservoir:3.82;Nuclear:66.38;Solar:0.00;Waste:0.46;Wind Offshore:1.32;Wind Onshore:12.80;Energy storage:0.02"
167400,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:8.08;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.29;Hydro Run-of-river and pondage:6.13;Hydro Water Reservoir:3.71;Nuclear:66.55;Solar:0.00;Waste:0.46;Wind Offshore:1.24;Wind Onshore:12.53;Energy storage:0.06"
168300,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:7.98;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.27;Hydro Run-of-river and pondage:6.13;Hydro Water Reservoir:3.71;Nuclear:67.04;Solar:0.00;Waste:0.46;Wind Offshore:1.08;Wind Onshore:12.38;Energy storage:0.00"
169200,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:7.52;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.27;Hydro Run-of-river and pondage:6.16;Hydro Water Reservoir:3.94;Nuclear:67.24;Solar:0.00;Waste:0.46;Wind Offshore:1.01;Wind Onshore:12.36;Energy storage:0.07"
170100,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:6.86;Fossil Hard coal:0.53;Fossil Oil:0.09;Hydro Pumped Storage:0.29;Hydro Run-of-river and pondage:6.05;Hydro Water Reservoir:3.87;Nuclear:68.04;Solar:0.00;Waste:0.47;Wind Offshore:1.07;Wind Onshore:12.32;Energy storage:0.07"
171000,"renewable_heavy_host","energy_mix","Biomass:0.35;Fossil Gas:6.10;Fossil Hard coal:0.54;Fossil Oil:0.09;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:5.95;Hydro Water Reservoir:3.57;Nuclear:69.26;Solar:0.00;Waste:0.48;Wind Offshore:1.07;Wind Onshore:12.17;Energy storage:0.07"
171900,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:5.42;Fossil Hard coal:0.54;Fossil Oil:0.09;Hydro Pumped Storage:0.37;Hydro Run-of-river and pondage:5.94;Hydro Water Reservoir:3.46;Nuclear:70.03;Solar:0.00;Waste:0.48;Wind Offshore:1.15;Wind Onshore:12.10;Energy storage:0.07"
172800,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:5.46;Fossil Hard coal:0.54;Fossil Oil:0.09;Hydro Pumped Storage:0.38;Hydro Run-of-river and pondage:5.73;Hydro Water Reservoir:3.54;Nuclear:70.32;Solar:0.00;Waste:0.49;Wind Offshore:1.22;Wind Onshore:11.85;Energy storage:0.02"
173700,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:5.53;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.39;Hydro Run-of-river and pondage:5.67;Hydro Water Reservoir:3.58;Nuclear:70.57;Solar:0.00;Waste:0.49;Wind Offshore:1.18;Wind Onshore:11.59;Energy storage:0.01"
174600,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:5.38;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.35;Hydro Run-of-river and pondage:5.69;Hydro Water Reservoir:3.59;Nuclear:71.02;Solar:0.00;Waste:0.49;Wind Offshore:1.02;Wind Onshore:11.44;Energy storage:0.02"
175500,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:5.31;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.35;Hydro Run-of-river and pondage:5.67;Hydro Water Reservoir:3.57;Nuclear:71.22;Solar:0.00;Waste:0.49;Wind Offshore:0.98;Wind Onshore:11.39;Energy storage:0.01"
176400,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:5.16;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.38;Hydro Run-of-river and pondage:5.57;Hydro Water Reservoir:3.67;Nuclear:71.33;Solar:0.00;Waste:0.50;Wind Offshore:0.99;Wind Onshore:11.37;Energy storage:0.02"
177300,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:5.06;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.55;Hydro Run-of-river and pondage:5.55;Hydro Water Reservoir:3.55;Nuclear:71.03;Solar:0.00;Waste:0.50;Wind Offshore:1.31;Wind Onshore:11.43;Energy storage:0.02"
178200,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:5.08;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.67;Hydro Run-of-river and pondage:5.59;Hydro Water Reservoir:2.87;Nuclear:71.15;Solar:0.00;Waste:0.50;Wind Offshore:1.51;Wind Onshore:11.60;Energy storage:0.02"
179100,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.86;Fossil Hard coal:0.56;Fossil Oil:0.09;Hydro Pumped Storage:0.64;Hydro Run-of-river and pondage:5.60;Hydro Water Reservoir:2.76;Nuclear:71.40;Solar:0.00;Waste:0.50;Wind Offshore:1.38;Wind Onshore:11.84;Energy storage:0.00"
180000,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.80;Fossil Hard coal:0.56;Fossil Oil:0.09;Hydro Pumped Storage:0.59;Hydro Run-of-river and pondage:5.62;Hydro Water Reservoir:2.48;Nuclear:71.58;Solar:0.00;Waste:0.50;Wind Offshore:1.35;Wind Onshore:12.06;Energy storage:0.00"
180900,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.75;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.56;Hydro Run-of-river and pondage:5.61;Hydro Water Reservoir:2.44;Nuclear:71.39;Solar:0.00;Waste:0.50;Wind Offshore:1.30;Wind Onshore:12.43;Energy storage:0.00"
181800,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.55;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.40;Hydro Run-of-river and pondage:5.62;Hydro Water Reservoir:2.44;Nuclear:71.56;Solar:0.00;Waste:0.50;Wind Offshore:1.29;Wind Onshore:12.60;Energy storage:0.00"
182700,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.48;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.39;Hydro Run-of-river and pondage:5.54;Hydro Water Reservoir:2.42;Nuclear:71.47;Solar:0.00;Waste:0.50;Wind Offshore:1.36;Wind Onshore:12.80;Energy storage:0.00"
183600,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.57;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.42;Hydro Run-of-river and pondage:5.53;Hydro Water Reservoir:2.44;Nuclear:71.21;Solar:0.00;Waste:0.50;Wind Offshore:1.45;Wind Onshore:12.87;Energy storage:0.00"
184500,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.55;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:5.53;Hydro Water Reservoir:2.42;Nuclear:71.20;Solar:0.00;Waste:0.50;Wind Offshore:1.43;Wind Onshore:12.91;Energy storage:0.00"
185400,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.40;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.39;Hydro Run-of-river and pondage:5.54;Hydro Water Reservoir:2.43;Nuclear:71.29;Solar:0.00;Waste:0.50;Wind Offshore:1.37;Wind Onshore:13.06;Energy storage:0.00"
186300,"renewable_heavy_host","energy_mix","Biomass:0.37;Fossil Gas:4.46;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.39;Hydro Run-of-river and pondage:5.56;Hydro Water Reservoir:2.36;Nuclear:71.19;Solar:0.00;Waste:0.50;Wind Offshore:1.55;Wind Onshore:12.96;Energy storage:0.00"
187200,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:4.61;Fossil Hard coal:0.55;Fossil Oil:0.10;Hydro Pumped Storage:0.45;Hydro Run-of-river and pondage:5.67;Hydro Water Reservoir:2.37;Nuclear:70.89;Solar:0.00;Waste:0.49;Wind Offshore:1.72;Wind Onshore:12.77;Energy storage:0.02"
188100,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:4.67;Fossil Hard coal:0.55;Fossil Oil:0.10;Hydro Pumped Storage:0.46;Hydro Run-of-river and pondage:5.67;Hydro Water Reservoir:2.40;Nuclear:70.78;Solar:0.00;Waste:0.49;Wind Offshore:1.86;Wind Onshore:12.62;Energy storage:0.03"
189000,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:4.69;Fossil Hard coal:0.55;Fossil Oil:0.10;Hydro Pumped Storage:0.47;Hydro Run-of-river and pondage:5.72;Hydro Water Reservoir:2.62;Nuclear:70.63;Solar:0.00;Waste:0.49;Wind Offshore:1.86;Wind Onshore:12.49;Energy storage:0.04"
189900,"renewable_heavy_host","energy_mix","Biomass:0.36;Fossil Gas:4.72;Fossil Hard coal:0.54;Fossil Oil:0.10;Hydro Pumped Storage:0.62;Hydro Run-of-river and pondage:5.78;Hydro Water Reservoir:2.77;Nuclear:70.40;Solar:0.00;Waste:0.49;Wind Offshore:1.81;Wind Onshore:12.37;Energy storage:0.04"
190800,"renewable_heavy_host","energy_mix","Biomass:0.35;Fossil Gas:5.10;Fossil Hard coal:0.54;Fossil Oil:0.09;Hydro Pumped Storage:0.71;Hydro Run-of-river and pondage:6.13;Hydro Water Reservoir:3.14;Nuclear:69.53;Solar:0.00;Waste:0.48;Wind Offshore:1.71;Wind Onshore:12.11;Energy storage:0.11"
191700,"renewable_heavy_host","energy_mix","Biomass:0.35;Fossil Gas:5.25;Fossil Hard coal:0.54;Fossil Oil:0.09;Hydro Pumped Storage:0.47;Hydro Run-of-river and pondage:6.24;Hydro Water Reservoir:3.48;Nuclear:69.33;Solar:0.00;Waste:0.48;Wind Offshore:1.78;Wind Onshore:11.94;Energy storage:0.05"
192600,"renewable_heavy_host","energy_mix","Biomass:0.35;Fossil Gas:5.72;Fossil Hard coal:0.53;Fossil Oil:0.09;Hydro Pumped Storage:0.52;Hydro Run-of-river and pondage:6.39;Hydro Water Reservoir:3.86;Nuclear:68.42;Solar:0.00;Waste:0.47;Wind Offshore:1.79;Wind Onshore:11.81;Energy storage:0.04"
193500,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:6.82;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.71;Hydro Run-of-river and pondage:6.39;Hydro Water Reservoir:4.25;Nuclear:66.95;Solar:0.00;Waste:0.46;Wind Offshore:1.75;Wind Onshore:11.67;Energy storage:0.05"
194400,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:7.65;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.70;Hydro Run-of-river and pondage:6.56;Hydro Water Reservoir:3.87;Nuclear:66.37;Solar:0.00;Waste:0.46;Wind Offshore:1.76;Wind Onshore:11.68;Energy storage:0.02"
195300,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:8.03;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:1.02;Hydro Run-of-river and pondage:6.61;Hydro Water Reservoir:4.04;Nuclear:65.68;Solar:0.00;Waste:0.45;Wind Offshore:1.83;Wind Onshore:11.39;Energy storage:0.03"
196200,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:8.06;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:1.37;Hydro Run-of-river and pondage:6.72;Hydro Water Reservoir:4.55;Nuclear:64.86;Solar:0.00;Waste:0.45;Wind Offshore:1.95;Wind Onshore:11.09;Energy storage:0.02"
197100,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.01;Fossil Hard coal:0.49;Fossil Oil:0.09;Hydro Pumped Storage:2.79;Hydro Run-of-river and pondage:6.73;Hydro Water Reservoir:4.45;Nuclear:63.80;Solar:0.00;Waste:0.44;Wind Offshore:1.91;Wind Onshore:10.95;Energy storage:0.02"
198000,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.99;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:3.43;Hydro Run-of-river and pondage:6.94;Hydro Water Reservoir:4.54;Nuclear:62.83;Solar:0.34;Waste:0.43;Wind Offshore:1.79;Wind Onshore:10.83;Energy storage:0.00"
198900,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.97;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:3.62;Hydro Run-of-river and pondage:6.94;Hydro Water Reservoir:4.97;Nuclear:62.36;Solar:0.41;Waste:0.43;Wind Offshore:1.67;Wind Onshore:10.74;Energy storage:0.00"
199800,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.94;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:3.59;Hydro Run-of-river and pondage:6.97;Hydro Water Reservoir:5.05;Nuclear:62.12;Solar:0.55;Waste:0.43;Wind Offshore:1.69;Wind Onshore:10.78;Energy storage:0.00"
200700,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.89;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:3.87;Hydro Run-of-river and pondage:6.94;Hydro Water Reservoir:5.03;Nuclear:61.87;Solar:0.74;Waste:0.43;Wind Offshore:1.66;Wind Onshore:10.70;Energy storage:0.00"
201600,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.92;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:3.57;Hydro Run-of-river and pondage:6.71;Hydro Water Reservoir:5.01;Nuclear:61.94;Solar:1.04;Waste:0.43;Wind Offshore:1.68;Wind Onshore:10.74;Energy storage:0.09"
202500,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.90;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:3.03;Hydro Run-of-river and pondage:6.64;Hydro Water Reservoir:4.96;Nuclear:62.12;Solar:1.49;Waste:0.43;Wind Offshore:1.70;Wind Onshore:10.83;Energy storage:0.02"
203400,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:7.92;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:2.66;Hydro Run-of-river and pondage:6.64;Hydro Water Reservoir:4.80;Nuclear:62.20;Solar:2.01;Waste:0.43;Wind Offshore:1.68;Wind Onshore:10.77;Energy storage:0.02"
204300,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.90;Fossil Hard coal:0.48;Fossil Oil:0.09;Hydro Pumped Storage:2.25;Hydro Run-of-river and pondage:6.66;Hydro Water Reservoir:4.44;Nuclear:62.79;Solar:2.52;Waste:0.43;Wind Offshore:1.53;Wind Onshore:10.58;Energy storage:0.02"
205200,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.04;Fossil Hard coal:0.49;Fossil Oil:0.09;Hydro Pumped Storage:1.89;Hydro Run-of-river and pondage:6.21;Hydro Water Reservoir:4.14;Nuclear:63.27;Solar:3.18;Waste:0.44;Wind Offshore:1.49;Wind Onshore:10.43;Energy storage:0.03"
206100,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.21;Fossil Hard coal:0.49;Fossil Oil:0.09;Hydro Pumped Storage:1.16;Hydro Run-of-river and pondage:6.17;Hydro Water Reservoir:3.73;Nuclear:63.60;Solar:3.89;Waste:0.44;Wind Offshore:1.66;Wind Onshore:10.22;Energy storage:0.02"
207000,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.73;Fossil Hard coal:0.49;Fossil Oil:0.09;Hydro Pumped Storage:0.79;Hydro Run-of-river and pondage:6.03;Hydro Water Reservoir:3.63;Nuclear:64.02;Solar:4.72;Waste:0.45;Wind Offshore:1.68;Wind Onshore:10.02;Energy storage:0.03"
207900,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.39;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.63;Hydro Run-of-river and pondage:5.88;Hydro Water Reservoir:3.67;Nuclear:64.09;Solar:5.52;Waste:0.46;Wind Offshore:1.56;Wind Onshore:9.86;Energy storage:0.02"
208800,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.30;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.61;Hydro Run-of-river and pondage:5.66;Hydro Water Reservoir:3.47;Nuclear:64.18;Solar:6.34;Waste:0.45;Wind Offshore:1.46;Wind Onshore:9.61;Energy storage:0.01"
209700,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.12;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.60;Hydro Run-of-river and pondage:5.60;Hydro Water Reservoir:3.41;Nuclear:64.22;Solar:6.99;Waste:0.44;Wind Offshore:1.37;Wind Onshore:9.33;Energy storage:0.01"
210600,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:6.97;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.99;Hydro Run-of-river and pondage:5.49;Hydro Water Reservoir:3.18;Nuclear:64.18;Solar:7.47;Waste:0.43;Wind Offshore:1.32;Wind Onshore:9.07;Energy storage:0.01"
211500,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:6.68;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:1.34;Hydro Run-of-river and pondage:5.42;Hydro Water Reservoir:3.15;Nuclear:64.13;Solar:7.89;Waste:0.43;Wind Offshore:1.24;Wind Onshore:8.81;Energy storage:0.00"
212400,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:6.21;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:1.02;Hydro Run-of-river and pondage:5.44;Hydro Water Reservoir:2.86;Nuclear:64.59;Solar:8.38;Waste:0.44;Wind Offshore:1.42;Wind Onshore:8.73;Energy storage:0.00"
213300,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.65;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.92;Hydro Run-of-river and pondage:5.52;Hydro Water Reservoir:2.85;Nuclear:64.77;Solar:8.71;Waste:0.44;Wind Offshore:1.50;Wind Onshore:8.72;Energy storage:0.00"
214200,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.51;Fossil Hard coal:0.50;Fossil Oil:0.09;Hydro Pumped Storage:0.92;Hydro Run-of-river and pondage:5.54;Hydro Water Reservoir:2.81;Nuclear:64.76;Solar:8.91;Waste:0.44;Wind Offshore:1.48;Wind Onshore:8.71;Energy storage:0.00"
215100,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.47;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.74;Hydro Run-of-river and pondage:5.54;Hydro Water Reservoir:2.75;Nuclear:65.03;Solar:9.01;Waste:0.44;Wind Offshore:1.36;Wind Onshore:8.73;Energy storage:0.00"
216000,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.61;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.81;Hydro Run-of-river and pondage:5.56;Hydro Water Reservoir:2.74;Nuclear:65.04;Solar:8.97;Waste:0.44;Wind Offshore:1.33;Wind Onshore:8.58;Energy storage:0.00"
216900,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.51;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.83;Hydro Run-of-river and pondage:5.50;Hydro Water Reservoir:2.86;Nuclear:65.15;Solar:8.95;Waste:0.44;Wind Offshore:1.27;Wind Onshore:8.57;Energy storage:0.00"
217800,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.58;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.92;Hydro Run-of-river and pondage:5.51;Hydro Water Reservoir:2.93;Nuclear:65.27;Solar:8.69;Waste:0.44;Wind Offshore:1.19;Wind Onshore:8.54;Energy storage:0.00"
218700,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.57;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.97;Hydro Run-of-river and pondage:5.42;Hydro Water Reservoir:2.94;Nuclear:65.57;Solar:8.34;Waste:0.44;Wind Offshore:1.15;Wind Onshore:8.66;Energy storage:0.00"
219600,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.91;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:1.02;Hydro Run-of-river and pondage:5.28;Hydro Water Reservoir:3.03;Nuclear:65.62;Solar:7.79;Waste:0.44;Wind Offshore:1.18;Wind Onshore:8.77;Energy storage:0.02"
220500,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:6.03;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:1.16;Hydro Run-of-river and pondage:5.29;Hydro Water Reservoir:3.29;Nuclear:65.53;Solar:7.33;Waste:0.45;Wind Offshore:1.05;Wind Onshore:8.90;Energy storage:0.03"
221400,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:6.04;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:1.12;Hydro Run-of-river and pondage:5.35;Hydro Water Reservoir:3.22;Nuclear:66.07;Solar:6.82;Waste:0.45;Wind Offshore:1.00;Wind Onshore:8.95;Energy storage:0.03"
222300,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.80;Fossil Hard coal:0.53;Fossil Oil:0.09;Hydro Pumped Storage:1.04;Hydro Run-of-river and pondage:5.42;Hydro Water Reservoir:3.15;Nuclear:67.06;Solar:6.14;Waste:0.46;Wind Offshore:1.03;Wind Onshore:8.93;Energy storage:0.03"
223200,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.97;Fossil Hard coal:0.53;Fossil Oil:0.09;Hydro Pumped Storage:1.07;Hydro Run-of-river and pondage:5.45;Hydro Water Reservoir:3.42;Nuclear:67.15;Solar:5.55;Waste:0.46;Wind Offshore:1.05;Wind Onshore:8.92;Energy storage:0.00"
224100,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.88;Fossil Hard coal:0.53;Fossil Oil:0.09;Hydro Pumped Storage:1.06;Hydro Run-of-river and pondage:5.45;Hydro Water Reservoir:3.70;Nuclear:67.49;Solar:4.83;Waste:0.46;Wind Offshore:1.19;Wind Onshore:8.97;Energy storage:0.00"
