user_ID,group_ID,submit_time,start_time,end_time,wallclock_limit,job_status,node_count,tasks_requested
318,320,2012-12-13 01:55:21+00:00,2012-12-13 01:55:29+00:00,2012-12-13 06:02:30+00:00,0 days 16:00:00.000000000,CANCELLED,30,720
86,87,2012-12-13 02:04:27+00:00,2012-12-13 02:04:35+00:00,2012-12-13 02:07:54+00:00,0 days 00:30:00.000000000,COMPLETED,16,384
86,87,2012-12-13 02:12:20+00:00,2012-12-13 02:12:22+00:00,2012-12-13 02:20:28+00:00,0 days 00:20:00.000000000,COMPLETED,86,2064
86,87,2012-12-13 02:18:51+00:00,2012-12-13 02:19:00+00:00,2012-12-13 02:19:04+00:00,0 days 00:20:00.000000000,CANCELLED,86,2064
86,87,2012-12-13 02:20:27+00:00,2012-12-13 02:20:33+00:00,2012-12-13 02:21:36+00:00,0 days 00:30:00.000000000,COMPLETED,86,2064
86,87,2012-12-13 02:25:58+00:00,2012-12-13 02:26:06+00:00,2012-12-13 02:34:20+00:00,0 days 00:30:00.000000000,COMPLETED,86,2064
86,87,2012-12-13 02:29:38+00:00,2012-12-13 02:29:43+00:00,2012-12-13 02:33:42+00:00,0 days 00:30:00.000000000,COMPLETED,16,384
86,87,2012-12-13 02:53:54+00:00,2012-12-13 02:54:02+00:00,2012-12-13 03:51:24+00:00,0 days 01:00:00.000000000,COMPLETED,43,1032
46,46,2012-12-13 03:27:41+00:00,2012-12-13 16:22:44+00:00,2012-12-14 04:14:19+00:00,0 days 14:00:00.000000000,COMPLETED,450,10800
46,46,2012-12-13 03:28:48+00:00,2012-12-15 02:48:36+00:00,2012-12-15 15:07:00+00:00,0 days 14:00:00.000000000,COMPLETED,450,10800
46,46,2012-12-13 03:28:48+00:00,2012-12-15 15:07:34+00:00,2012-12-16 03:25:13+00:00,0 days 14:00:00.000000000,COMPLETED,450,10800
46,46,2012-12-13 03:28:49+00:00,2012-12-18 09:36:01+00:00,2012-12-18 21:46:31+00:00,0 days 14:00:00.000000000,COMPLETED,450,10800
46,46,2012-12-13 03:28:49+00:00,2012-12-16 11:46:30+00:00,2012-12-16 23:46:18+00:00,0 days 14:00:00.000000000,COMPLETED,450,10800
46,46,2012-12-13 03:28:50+00:00,2012-12-19 08:25:26+00:00,2012-12-19 20:31:39+00:00,0 days 14:00:00.000000000,COMPLETED,450,10800
86,87,2012-12-13 03:47:27+00:00,2012-12-13 03:47:32+00:00,2012-12-13 03:51:33+00:00,0 days 00:30:00.000000000,COMPLETED,16,384
86,87,2012-12-13 04:03:44+00:00,2012-12-13 04:03:52+00:00,2012-12-13 04:18:54+00:00,0 days 01:00:00.000000000,COMPLETED,86,2064
87,88,2012-12-13 04:05:37+00:00,2012-12-13 04:05:45+00:00,2012-12-13 12:05:47+00:00,0 days 08:00:00.000000000,TIMEOUT,128,3072
86,87,2012-12-13 04:08:44+00:00,2012-12-13 04:09:56+00:00,2012-12-13 05:33:45+00:00,0 days 16:00:00.000000000,COMPLETED,256,6144
86,87,2012-12-13 04:10:12+00:00,,2012-12-13 04:49:52+00:00,0 days 16:00:00.000000000,CANCELLED,256,6144
86,87,2012-12-13 04:12:16+00:00,2012-12-13 04:19:09+00:00,2012-12-13 04:42:57+00:00,0 days 00:30:00.000000000,COMPLETED,43,1032
83,83,2012-12-13 04:19:18+00:00,2012-12-13 05:33:53+00:00,2012-12-13 14:38:14+00:00,0 days 10:00:00.000000000,COMPLETED,171,4104
86,87,2012-12-13 04:33:56+00:00,2012-12-13 04:34:05+00:00,2012-12-13 04:36:27+00:00,0 days 00:30:00.000000000,COMPLETED,16,384
86,87,2012-12-13 05:03:32+00:00,2012-12-13 05:03:34+00:00,2012-12-13 05:04:13+00:00,0 days 01:00:00.000000000,CANCELLED,86,2064
86,87,2012-12-13 05:04:16+00:00,2012-12-13 05:04:25+00:00,2012-12-13 05:12:00+00:00,0 days 01:00:00.000000000,COMPLETED,86,2064
86,87,2012-12-13 05:11:13+00:00,2012-12-13 05:11:22+00:00,2012-12-13 05:13:02+00:00,0 days 00:30:00.000000000,COMPLETED,16,384
86,87,2012-12-13 05:32:11+00:00,2012-12-13 05:32:20+00:00,2012-12-13 06:23:22+00:00,0 days 01:00:00.000000000,COMPLETED,86,2064
86,87,2012-12-13 05:35:21+00:00,2012-12-13 06:02:58+00:00,2012-12-13 14:37:24+00:00,0 days 16:00:00.000000000,COMPLETED,256,6144
86,87,2012-12-13 05:54:18+00:00,2012-12-13 05:54:27+00:00,2012-12-13 05:56:37+00:00,0 days 00:30:00.000000000,COMPLETED,16,384
87,88,2012-12-13 06:00:13+00:00,2012-12-13 12:05:57+00:00,2012-12-13 20:05:58+00:00,0 days 08:00:00.000000000,TIMEOUT,128,3072
318,320,2012-12-13 06:02:19+00:00,2012-12-13 06:02:26+00:00,2012-12-13 22:02:27+00:00,0 days 16:00:00.000000000,TIMEOUT,30,720
439,447,2012-12-13 06:05:00+00:00,2012-12-13 06:05:02+00:00,2012-12-13 08:05:11+00:00,0 days 12:00:00.000000000,COMPLETED,1,24
86,87,2012-12-13 06:06:10+00:00,2012-12-13 06:06:19+00:00,2012-12-13 06:08:56+00:00,0 days 00:30:00.000000000,COMPLETED,16,384
87,88,2012-12-13 06:06:48+00:00,2012-12-13 14:39:28+00:00,2012-12-13 22:39:29+00:00,0 days 08:00:00.000000000,TIMEOUT,128,3072
87,88,2012-12-13 06:10:31+00:00,2012-12-13 14:39:28+00:00,2012-12-13 22:49:29+00:00,0 days 08:10:00.000000000,TIMEOUT,128,3072
168,169,2012-12-13 06:23:04+00:00,2012-12-13 06:23:13+00:00,2012-12-13 07:29:17+00:00,0 days 02:00:00.000000000,COMPLETED,1,24
51,51,2012-12-13 06:58:47+00:00,2012-12-13 06:58:52+00:00,2012-12-13 22:58:53+00:00,0 days 16:00:00.000000000,TIMEOUT,24,576
72,72,2012-12-13 07:11:10+00:00,2012-12-13 07:11:19+00:00,2012-12-13 07:11:34+00:00,0 days 00:04:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:11:10+00:00,2012-12-13 07:11:33+00:00,2012-12-13 07:11:57+00:00,0 days 00:01:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:11:10+00:00,2012-12-13 07:11:19+00:00,2012-12-13 07:11:22+00:00,0 days 00:01:00.000000000,COMPLETED,4,96
72,72,2012-12-13 07:11:10+00:00,2012-12-13 07:11:33+00:00,2012-12-13 07:11:34+00:00,0 days 00:04:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:11:11+00:00,2012-12-13 07:11:19+00:00,2012-12-13 07:11:31+00:00,0 days 00:10:00.000000000,COMPLETED,4,96
72,72,2012-12-13 07:11:14+00:00,2012-12-13 07:11:19+00:00,2012-12-13 07:11:35+00:00,0 days 00:40:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:11:14+00:00,2012-12-13 07:11:19+00:00,2012-12-13 07:11:37+00:00,0 days 00:05:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:11:24+00:00,2012-12-13 07:11:33+00:00,2012-12-13 07:15:00+00:00,0 days 01:00:00.000000000,COMPLETED,4,96
72,72,2012-12-13 07:11:38+00:00,2012-12-13 07:11:47+00:00,2012-12-13 07:14:58+00:00,0 days 01:00:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:11:40+00:00,2012-12-13 07:11:47+00:00,2012-12-13 07:11:48+00:00,0 days 00:40:00.000000000,COMPLETED,10,240
72,72,2012-12-13 07:11:48+00:00,2012-12-13 07:11:57+00:00,2012-12-13 07:12:11+00:00,0 days 00:04:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:11:52+00:00,2012-12-13 07:11:57+00:00,2012-12-13 07:11:59+00:00,0 days 00:10:00.000000000,COMPLETED,5,120
72,72,2012-12-13 07:12:06+00:00,2012-12-13 07:12:15+00:00,2012-12-13 07:12:31+00:00,0 days 00:20:00.000000000,COMPLETED,8,192
72,72,2012-12-13 07:12:15+00:00,2012-12-13 07:12:24+00:00,2012-12-13 07:12:29+00:00,0 days 00:04:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:12:15+00:00,2012-12-13 07:12:24+00:00,2012-12-13 07:12:48+00:00,0 days 00:01:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:12:58+00:00,2012-12-13 07:13:07+00:00,2012-12-13 07:13:18+00:00,0 days 00:01:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:13:41+00:00,2012-12-13 07:13:49+00:00,2012-12-13 07:14:01+00:00,0 days 00:01:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:14:24+00:00,2012-12-13 07:14:32+00:00,2012-12-13 07:14:44+00:00,0 days 00:01:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:15:05+00:00,2012-12-13 07:15:14+00:00,2012-12-13 07:15:25+00:00,0 days 00:06:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:15:05+00:00,2012-12-13 07:15:14+00:00,2012-12-13 07:15:25+00:00,0 days 00:06:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:15:06+00:00,2012-12-13 07:15:14+00:00,2012-12-13 07:15:35+00:00,0 days 00:01:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:15:49+00:00,2012-12-13 07:15:58+00:00,2012-12-13 07:16:09+00:00,0 days 00:01:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:16:33+00:00,2012-12-13 07:16:42+00:00,2012-12-13 07:16:53+00:00,0 days 00:01:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:17:16+00:00,2012-12-13 07:17:25+00:00,2012-12-13 07:17:36+00:00,0 days 00:01:00.000000000,COMPLETED,2,48
72,72,2012-12-13 07:17:59+00:00,2012-12-13 07:18:08+00:00,2012-12-13 07:18:52+00:00,0 days 00:10:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:18:09+00:00,2012-12-13 07:18:18+00:00,2012-12-13 07:18:29+00:00,0 days 00:01:00.000000000,COMPLETED,1,24
72,72,2012-12-13 07:19:24+00:00,2012-12-13 07:19:32+00:00,2012-12-13 07:19:34+00:00,0 days 00:05:00.000000000,COMPLETED,1,24
168,169,2012-12-13 07:41:07+00:00,2012-12-13 07:41:16+00:00,2012-12-13 08:43:45+00:00,0 days 02:00:00.000000000,COMPLETED,1,24
87,88,2012-12-13 12:50:23+00:00,2012-12-13 16:22:44+00:00,2012-12-14 00:22:45+00:00,0 days 08:00:00.000000000,TIMEOUT,128,3072
86,87,2012-12-13 13:30:05+00:00,2012-12-13 13:30:13+00:00,2012-12-13 14:03:37+00:00,0 days 01:00:00.000000000,COMPLETED,43,1032
86,87,2012-12-13 14:01:16+00:00,2012-12-13 14:01:25+00:00,2012-12-13 14:01:55+00:00,0 days 00:30:00.000000000,COMPLETED,43,1032
86,87,2012-12-13 14:05:42+00:00,2012-12-13 14:05:50+00:00,2012-12-13 14:06:08+00:00,0 days 00:30:00.000000000,COMPLETED,43,1032
86,87,2012-12-13 14:08:19+00:00,2012-12-13 14:08:26+00:00,2012-12-13 14:32:17+00:00,0 days 01:10:00.000000000,COMPLETED,43,1032
86,87,2012-12-13 14:33:03+00:00,2012-12-13 14:37:55+00:00,2012-12-13 14:40:18+00:00,0 days 12:00:00.000000000,CANCELLED,256,6144
86,87,2012-12-13 14:36:45+00:00,2012-12-13 14:38:26+00:00,2012-12-13 14:39:04+00:00,0 days 12:00:00.000000000,CANCELLED,256,6144
86,87,2012-12-13 14:40:12+00:00,2012-12-13 14:40:52+00:00,2012-12-13 21:12:13+00:00,0 days 12:00:00.000000000,COMPLETED,256,6144
86,87,2012-12-13 14:41:09+00:00,,2012-12-14 00:29:22+00:00,0 days 12:00:00.000000000,CANCELLED,256,6144
86,87,2012-12-13 15:03:04+00:00,2012-12-13 15:03:12+00:00,2012-12-13 15:24:32+00:00,0 days 01:00:00.000000000,COMPLETED,11,264
86,87,2012-12-13 15:30:57+00:00,2012-12-13 15:31:05+00:00,2012-12-13 15:41:30+00:00,0 days 00:30:00.000000000,CANCELLED,22,528
86,87,2012-12-13 15:41:21+00:00,2012-12-13 15:42:00+00:00,2012-12-13 15:45:55+00:00,0 days 00:30:00.000000000,CANCELLED,22,528
86,87,2012-12-13 15:45:47+00:00,2012-12-13 16:21:56+00:00,2012-12-13 16:35:19+00:00,0 days 00:30:00.000000000,COMPLETED,22,528
218,218,2012-12-13 15:46:13+00:00,2012-12-13 15:46:22+00:00,2012-12-13 16:44:33+00:00,0 days 15:50:00.000000000,COMPLETED,22,528
218,218,2012-12-13 15:55:46+00:00,,2012-12-13 16:04:54+00:00,0 days 15:50:00.000000000,CANCELLED,22,528
23,23,2012-12-13 16:08:48+00:00,2012-12-13 16:08:52+00:00,2012-12-14 08:08:53+00:00,0 days 16:00:00.000000000,TIMEOUT,1,24
169,170,2012-12-13 16:11:06+00:00,2012-12-13 16:22:26+00:00,2012-12-14 02:08:14+00:00,0 days 10:00:00.000000000,COMPLETED,128,3072
96,97,2012-12-13 16:12:29+00:00,2012-12-13 16:12:38+00:00,2012-12-13 16:12:56+00:00,0 days 01:00:00.000000000,COMPLETED,10,240
316,318,2012-12-13 16:22:57+00:00,2012-12-14 10:09:57+00:00,2012-12-15 02:09:58+00:00,0 days 16:00:00.000000000,TIMEOUT,11,264
99,100,2012-12-13 16:30:44+00:00,2012-12-13 16:30:51+00:00,2012-12-14 08:30:51+00:00,0 days 16:00:00.000000000,TIMEOUT,3,72
83,83,2012-12-13 16:33:21+00:00,2012-12-13 17:03:02+00:00,2012-12-14 02:08:51+00:00,0 days 10:00:00.000000000,COMPLETED,171,4104
86,87,2012-12-13 16:33:57+00:00,2012-12-13 16:34:00+00:00,2012-12-13 16:52:36+00:00,0 days 01:00:00.000000000,COMPLETED,43,1032
23,23,2012-12-13 16:36:55+00:00,2012-12-13 16:37:04+00:00,2012-12-14 08:37:05+00:00,0 days 16:00:00.000000000,TIMEOUT,4,96
96,97,2012-12-13 16:43:49+00:00,2012-12-13 16:43:58+00:00,2012-12-13 16:44:15+00:00,0 days 01:00:00.000000000,COMPLETED,10,240
86,87,2012-12-13 16:49:21+00:00,2012-12-13 16:49:30+00:00,2012-12-13 16:58:08+00:00,0 days 01:00:00.000000000,COMPLETED,43,1032
95,96,2012-12-13 16:50:03+00:00,2012-12-14 04:14:40+00:00,2012-12-14 20:14:41+00:00,0 days 16:00:00.000000000,TIMEOUT,342,8208
86,87,2012-12-13 16:54:47+00:00,2012-12-13 16:55:57+00:00,2012-12-13 17:02:48+00:00,0 days 00:30:00.000000000,COMPLETED,43,1032
49,49,2012-12-13 17:00:18+00:00,2012-12-13 17:00:27+00:00,2012-12-13 17:00:59+00:00,0 days 01:00:00.000000000,COMPLETED,1,24
89,90,2012-12-13 17:00:21+00:00,,2012-12-13 17:00:56+00:00,0 days 10:00:00.000000000,CANCELLED,24,576
89,90,2012-12-13 17:03:17+00:00,,2012-12-13 17:29:09+00:00,0 days 06:00:00.000000000,CANCELLED,43,1032
51,51,2012-12-13 17:12:11+00:00,2012-12-13 18:29:38+00:00,2012-12-13 19:29:39+00:00,0 days 01:00:00.000000000,TIMEOUT,7,168
258,259,2012-12-13 17:14:11+00:00,2012-12-13 20:06:30+00:00,2012-12-14 12:06:31+00:00,0 days 16:00:00.000000000,TIMEOUT,10,240
168,169,2012-12-13 17:23:20+00:00,2012-12-13 21:12:46+00:00,2012-12-13 21:37:28+00:00,0 days 16:00:00.000000000,COMPLETED,4,96
89,90,2012-12-13 17:28:40+00:00,,2012-12-13 20:30:57+00:00,0 days 08:00:00.000000000,CANCELLED,43,1032
89,90,2012-12-13 17:29:11+00:00,,2012-12-13 20:30:54+00:00,0 days 08:00:00.000000000,CANCELLED,43,1032
12,12,2012-12-13 17:42:01+00:00,2012-12-13 21:12:46+00:00,2012-12-14 09:12:47+00:00,0 days 12:00:00.000000000,TIMEOUT,4,96
258,259,2012-12-13 17:43:05+00:00,2012-12-13 20:06:30+00:00,2012-12-13 22:48:56+00:00,0 days 16:00:00.000000000,COMPLETED,20,480
96,97,2012-12-13 17:50:37+00:00,2012-12-13 20:06:30+00:00,2012-12-13 20:06:49+00:00,0 days 02:00:00.000000000,COMPLETED,40,960
340,72,2012-12-13 18:20:23+00:00,2012-12-13 18:20:32+00:00,2012-12-13 18:25:33+00:00,0 days 00:05:00.000000000,TIMEOUT,1,24
100,101,2012-12-13 18:26:27+00:00,2012-12-13 22:39:57+00:00,2012-12-13 22:42:49+00:00,0 days 05:00:00.000000000,COMPLETED,450,10800
171,172,2012-12-13 18:29:29+00:00,2012-12-13 22:49:59+00:00,2012-12-13 23:19:45+00:00,0 days 16:00:00.000000000,CANCELLED,43,1032
46,46,2012-12-13 18:30:46+00:00,2012-12-13 20:06:30+00:00,2012-12-13 20:27:20+00:00,0 days 01:00:00.000000000,COMPLETED,25,600
55,55,2012-12-13 18:34:42+00:00,2012-12-13 22:49:59+00:00,2012-12-14 11:10:54+00:00,0 days 14:00:00.000000000,COMPLETED,512,12288
218,218,2012-12-13 18:38:09+00:00,2012-12-13 18:38:18+00:00,2012-12-13 18:42:15+00:00,0 days 02:00:00.000000000,COMPLETED,0,24
92,93,2012-12-13 18:40:50+00:00,2012-12-14 00:23:31+00:00,2012-12-14 16:23:32+00:00,0 days 16:00:00.000000000,TIMEOUT,128,3072
218,218,2012-12-13 18:42:50+00:00,2012-12-13 18:42:59+00:00,2012-12-13 20:43:00+00:00,0 days 02:00:00.000000000,TIMEOUT,0,24
136,137,2012-12-13 19:31:29+00:00,2012-12-13 19:31:37+00:00,2012-12-13 19:32:42+00:00,0 days 01:00:00.000000000,COMPLETED,1,24
136,137,2012-12-13 19:35:56+00:00,2012-12-13 19:36:05+00:00,2012-12-13 20:36:06+00:00,0 days 01:00:00.000000000,TIMEOUT,1,24
45,45,2012-12-13 19:38:53+00:00,,2012-12-13 19:39:33+00:00,0 days 00:20:00.000000000,CANCELLED,10,240
45,45,2012-12-13 19:39:30+00:00,2012-12-13 19:39:34+00:00,2012-12-13 19:59:35+00:00,0 days 00:20:00.000000000,TIMEOUT,8,192
45,45,2012-12-13 20:00:39+00:00,2012-12-13 20:06:30+00:00,2012-12-13 23:15:14+00:00,0 days 04:00:00.000000000,COMPLETED,17,408
86,87,2012-12-13 20:04:26+00:00,,2012-12-13 20:07:02+00:00,0 days 10:00:00.000000000,CANCELLED,22,528
86,87,2012-12-13 20:07:05+00:00,2012-12-13 20:07:14+00:00,2012-12-14 00:17:15+00:00,0 days 04:10:00.000000000,TIMEOUT,22,528
340,72,2012-12-13 20:32:08+00:00,2012-12-13 20:32:17+00:00,2012-12-13 20:37:18+00:00,0 days 00:05:00.000000000,TIMEOUT,1,24
502,513,2012-12-13 20:32:57+00:00,2012-12-13 20:33:19+00:00,2012-12-13 21:33:20+00:00,0 days 01:00:00.000000000,TIMEOUT,4,96
51,51,2012-12-13 20:41:29+00:00,2012-12-13 21:12:46+00:00,2012-12-14 13:12:47+00:00,0 days 16:00:00.000000000,TIMEOUT,9,216
218,218,2012-12-13 20:47:08+00:00,2012-12-13 20:47:10+00:00,2012-12-13 22:03:23+00:00,0 days 02:00:00.000000000,COMPLETED,0,24
136,137,2012-12-13 20:54:00+00:00,2012-12-13 20:54:08+00:00,2012-12-13 21:54:09+00:00,0 days 01:00:00.000000000,TIMEOUT,1,24
96,97,2012-12-13 21:16:29+00:00,,2012-12-13 21:16:38+00:00,0 days 16:00:00.000000000,CANCELLED,59,944
96,97,2012-12-13 21:16:45+00:00,,2012-12-13 21:25:43+00:00,0 days 02:00:00.000000000,CANCELLED,40,960
96,97,2012-12-13 21:25:47+00:00,2012-12-13 21:25:56+00:00,2012-12-13 22:25:57+00:00,0 days 01:00:00.000000000,TIMEOUT,40,960
502,513,2012-12-13 21:37:48+00:00,2012-12-13 21:38:01+00:00,2012-12-13 22:38:02+00:00,0 days 01:00:00.000000000,TIMEOUT,2,48
46,46,2012-12-13 21:51:21+00:00,2012-12-13 22:49:59+00:00,2012-12-13 23:08:33+00:00,0 days 01:00:00.000000000,COMPLETED,25,600
87,88,2012-12-13 21:55:31+00:00,2012-12-14 02:08:19+00:00,2012-12-14 10:08:20+00:00,0 days 08:00:00.000000000,TIMEOUT,128,3072
86,87,2012-12-13 21:58:28+00:00,2012-12-13 21:59:39+00:00,2012-12-13 22:00:11+00:00,0 days 00:20:00.000000000,COMPLETED,22,528
86,87,2012-12-13 22:03:06+00:00,2012-12-13 22:03:14+00:00,2012-12-13 22:09:47+00:00,0 days 00:30:00.000000000,CANCELLED,22,528
86,87,2012-12-13 22:10:48+00:00,2012-12-13 22:10:56+00:00,2012-12-13 22:16:13+00:00,0 days 00:20:00.000000000,CANCELLED,22,528
168,169,2012-12-13 22:16:40+00:00,2012-12-13 22:16:49+00:00,2012-12-13 22:41:11+00:00,0 days 16:00:00.000000000,COMPLETED,4,96
86,87,2012-12-13 22:18:04+00:00,2012-12-13 22:18:12+00:00,2012-12-13 22:19:37+00:00,0 days 00:15:00.000000000,CANCELLED,22,528
86,87,2012-12-13 22:19:49+00:00,2012-12-13 22:19:58+00:00,2012-12-13 22:21:46+00:00,0 days 00:15:00.000000000,CANCELLED,22,528
45,45,2012-12-13 22:20:27+00:00,2012-12-13 22:49:59+00:00,2012-12-14 06:50:00+00:00,0 days 08:00:00.000000000,TIMEOUT,17,408
86,87,2012-12-13 22:22:13+00:00,2012-12-13 22:22:22+00:00,2012-12-13 22:23:57+00:00,0 days 00:15:00.000000000,CANCELLED,22,528
218,218,2012-12-13 22:29:32+00:00,2012-12-13 22:29:36+00:00,2012-12-14 00:29:37+00:00,0 days 02:00:00.000000000,TIMEOUT,0,24
87,88,2012-12-13 22:33:04+00:00,2012-12-14 02:09:24+00:00,2012-12-14 10:09:25+00:00,0 days 08:00:00.000000000,TIMEOUT,128,3072
87,88,2012-12-13 22:33:53+00:00,2012-12-14 05:00:47+00:00,2012-12-14 13:10:48+00:00,0 days 08:10:00.000000000,TIMEOUT,128,3072
97,98,2012-12-13 22:59:17+00:00,2012-12-14 12:06:57+00:00,2012-12-14 12:07:07+00:00,0 days 16:00:00.000000000,COMPLETED,384,9216
182,72,2012-12-13 23:00:59+00:00,2012-12-13 23:01:04+00:00,2012-12-13 23:01:16+00:00,0 days 01:00:00.000000000,COMPLETED,2,48
182,72,2012-12-13 23:03:13+00:00,2012-12-13 23:03:22+00:00,2012-12-13 23:03:34+00:00,0 days 01:00:00.000000000,COMPLETED,2,48
168,169,2012-12-13 23:04:42+00:00,2012-12-13 23:04:51+00:00,2012-12-13 23:31:05+00:00,0 days 16:00:00.000000000,CANCELLED,1,24
258,259,2012-12-13 23:11:37+00:00,2012-12-13 23:11:39+00:00,2012-12-13 23:12:24+00:00,0 days 16:00:00.000000000,COMPLETED,10,240
167,168,2012-12-13 23:30:42+00:00,2012-12-13 23:30:51+00:00,2012-12-14 15:13:37+00:00,0 days 16:00:00.000000000,COMPLETED,34,816
168,169,2012-12-13 23:32:48+00:00,2012-12-13 23:32:57+00:00,2012-12-14 00:45:05+00:00,0 days 16:00:00.000000000,COMPLETED,2,48
182,72,2012-12-13 23:35:11+00:00,2012-12-13 23:35:20+00:00,2012-12-13 23:35:32+00:00,0 days 01:00:00.000000000,COMPLETED,2,48
182,72,2012-12-13 23:37:30+00:00,2012-12-13 23:37:39+00:00,2012-12-13 23:37:53+00:00,0 days 01:00:00.000000000,COMPLETED,2,48
171,172,2012-12-13 23:41:25+00:00,2012-12-13 23:41:34+00:00,2012-12-14 08:11:16+00:00,0 days 16:00:00.000000000,COMPLETED,43,1032
96,97,2012-12-13 23:54:03+00:00,2012-12-13 23:54:12+00:00,2012-12-13 23:54:24+00:00,0 days 05:00:00.000000000,COMPLETED,10,240
